round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
17,5,Bacteria,0.6336215552969725,0.5890369421415368,0.554218230056174,0.749395963175437,0.5908740065383382,0.5778661365142479,0.34348760023752956,46.66379976272583
18,1,Coronavirus,0.43489974922236774,0.4125173390389691,0.40471536156018867,0.7907196861527371,0.5119601084987188,0.5338320299217953,0.3706745241718068,376.7703094482422
18,2,Parasite,0.2643296698490952,0.22835674887710763,0.21003719165112622,0.8812714478060232,0.443808486624245,0.4286803966437834,0.4160352551951089,349.3547930717468
18,3,Human/Self,0.6119485233576243,0.5726557080906463,0.54890452283636,0.728956709899631,0.5383546127092323,0.5485193621867882,0.32348941078393073,74.47086453437805
18,4,Flavivirus,0.6478750310986248,0.5983365472184111,0.5598294196144634,0.7141516548809095,0.6169106372367462,0.6077898550724637,0.2933820584109572,51.9228949546814
18,5,Bacteria,0.6352695774884871,0.5893192707020559,0.5568645472634476,0.7343439850322772,0.5838796400105215,0.5673662830060935,0.32875126366056123,44.60697627067566
19,1,Coronavirus,0.4332878282387578,0.40755063001028885,0.4001323031065226,0.7956147423190134,0.5250179352804216,0.5412505623031939,0.3799045011217545,371.499210357666
19,2,Parasite,0.26466401082701807,0.21816325827155175,0.20590285457266394,0.8735132973520375,0.4397238826872948,0.42405551272166536,0.4088246421734387,348.1851828098297
19,3,Human/Self,0.6080355269990805,0.5705395432677282,0.545159459569072,0.7214064460237442,0.5225043133544041,0.5506883604505632,0.31573921160272833,69.40498185157776
19,4,Flavivirus,0.6463540867464432,0.596038883885011,0.5572955887641339,0.7135265222552949,0.6153307840205879,0.5964060223409422,0.29915091623115164,53.44699573516846
19,5,Bacteria,0.636979768305649,0.5869187350871632,0.5532971011022482,0.7453021423172711,0.5886539382029256,0.5660639777468707,0.3307547096585422,43.23135018348694
20,1,Coronavirus,0.42747100321089426,0.4028998283715449,0.39563758293632845,0.7922014038103422,0.5186820214805141,0.5385389046356405,0.3754186067683652,368.7066786289215
20,2,Parasite,0.2611108394303583,0.2149492755997926,0.2061176115119931,0.8780172790775285,0.45247213312935475,0.44216216216216214,0.42484916973019066,353.8082137107849
20,3,Human/Self,0.6081914213929164,0.5693782581627824,0.5454283953471342,0.731159623058167,0.5362393796863121,0.5561921551344204,0.3309278414585359,67.93396425247192
20,4,Flavivirus,0.6473430845121674,0.5942669868074506,0.5588470662863839,0.7190089783956459,0.622824989954735,0.5985772357723578,0.32188904236888644,56.662882566452026
20,5,Bacteria,0.6352052238497714,0.5910257823428009,0.5535987983515234,0.7385282565328906,0.5720386110928187,0.5686528497409327,0.3252305660680071,42.33195447921753
