round,client_id,client_name,epoch_1_loss,epoch_2_loss,epoch_3_loss,local_val_auc_roc,local_val_auc_pr,local_val_f1,local_val_mcc,client_time_seconds
17,1,IID-1,0.4426159741310872,0.4261368808262289,0.41675373622302503,0.7794217988594044,0.4418941042967569,0.47750939345142246,0.3398437186188004,461.195848941803
17,2,IID-2,0.4483309047686499,0.4288159462861543,0.4196801964381291,0.7754858622196819,0.4518886280943537,0.4800370327508391,0.344555996120341,442.6779911518097
17,3,IID-3,0.5351208896582363,0.5030073923919037,0.4723070043188925,0.7924235628317262,0.48182509746200786,0.4808686659772492,0.35095623334040743,83.56962704658508
17,4,IID-4,0.5440960918238621,0.5042629930752003,0.470547438358629,0.8018287449817387,0.4879340726073096,0.4853801169590643,0.37193256096194244,65.26575779914856
17,5,IID-5,0.5469962398947021,0.4984362452854345,0.4734007820425701,0.7744084307652991,0.4687402087280718,0.4904013961605584,0.3462563947471508,53.660587787628174
18,1,IID-1,0.4389876082785407,0.42099435813895725,0.41295593744784076,0.7757016749995387,0.44256907293273406,0.4722389256364001,0.33536493222988795,459.4636507034302
18,2,IID-2,0.44383374597992775,0.4251760619425381,0.4159538557521941,0.7748299401234209,0.44533726039627763,0.4667639091477392,0.3302418314393594,443.46691250801086
18,3,IID-3,0.5364463101816541,0.4949522063174017,0.4670896833862057,0.7968748331357661,0.4951998080634387,0.4907508161044615,0.36146845610878925,82.3491883277893
18,4,IID-4,0.5486845255687537,0.5049753800922672,0.4720045004459406,0.7961703872524246,0.47629708038523155,0.46143344709897616,0.342361129416119,64.51145768165588
18,5,IID-5,0.543516744188811,0.5019226194409186,0.4689733501324438,0.7783864123179561,0.48584791500552543,0.47491638795986624,0.3248286377210718,51.67911386489868
19,1,IID-1,0.433450137832698,0.417050210893919,0.40839137569903017,0.7754052396479688,0.4384715078029432,0.46514296643396774,0.32776660658297907,469.0617718696594
19,2,IID-2,0.44016379481831264,0.4207225601701427,0.4097185545030606,0.7728395436053708,0.4325877274912626,0.46704127944672574,0.3284471718651165,447.78482604026794
19,3,IID-3,0.5357891213499559,0.4983097073686032,0.4661587426680645,0.7954785132263267,0.49239919512160757,0.49215317011927173,0.3563778466154172,84.53866243362427
19,4,IID-4,0.5491669962540368,0.5080522178419379,0.4743522281283574,0.800913299703434,0.49706746785536843,0.4939073923639318,0.3753281412480686,64.8141758441925
19,5,IID-5,0.5489111329302375,0.5010939890465128,0.4726039734151628,0.7788067400390737,0.4856776093176389,0.48643919510061245,0.34009928228192,53.17309522628784
20,1,IID-1,0.4306134735221277,0.41327845984702805,0.40345148783173723,0.7750063297275862,0.4328785556788638,0.47100567721005676,0.3328325287828973,476.5551846027374
20,2,IID-2,0.43718648324323484,0.4159545869487085,0.40533012598608587,0.7755025506383473,0.44419439768795843,0.4723521905572096,0.337364329475207,438.1654210090637
20,3,IID-3,0.5340182375513567,0.4920080328412335,0.4652355485441727,0.7955873087068424,0.4850856086346025,0.48394004282655245,0.3523948633271789,88.47288966178894
20,4,IID-4,0.550960228735248,0.5063121939534383,0.47271597967637297,0.8001265889173907,0.4903400070127819,0.4706723891273248,0.35162649611371727,65.46593832969666
20,5,IID-5,0.546912870289367,0.505150392467593,0.4695363130589081,0.7747800004707671,0.47458498320642956,0.47857720291026684,0.33312723103525,52.86019563674927
